<CommandLineArguments>
ImbalancedDataset_FGBML.exe glass 1 FGBML_SMOTE 20 7 5 n 
<HyperParameter>
NUM_MEMBERSHIP_FUNC = 15
POPULATION_SIZE = 100
NUM_ITERATION = 5000
PROB_CROSSOVER = 0.900000
PER_REPLACEMENT = 20
SEED = 1234
INTERVAL_GRAPH = 100
IS_SELECT_PARENTS_ONLY_FROM_WINNER_RULE = 0
NUM_TRIAL = 20

<RUNNING_SECOND>
915 [s]

<Evaluation>
PER MISS TRA:60.3865
PER MISS TST:85.7143
LEN OF RULE:4
Confusion Matrix tra:
127, 3, 0, 49, 17, 53
24, 8, 0, 1, 3, 5
8, 0, 0, 0, 0, 1
1, 1, 0, 6, 1, 1
5, 0, 0, 2, 1, 0
0, 1, 0, 0, 1, 22
Confusion Matrix tst:
0, 0, 0, 0, 0, 0
0, 1, 0, 1, 1, 0
0, 0, 0, 0, 0, 0
0, 0, 0, 0, 1, 0
0, 0, 0, 0, 1, 0
0, 0, 0, 1, 0, 1

<BestRules> [att, class, weight]
0c0080070, 5, 0.916979
000000500, 3, 0.116464
000090000, 4, 0.664173
181832371, 3, 0.191487
00a000e30, 1, 1.000000
217111881, 3, 1.000000
010001d9b, 1, 1.000000
00000c000, 3, 0.175258

<Prediction> [generation][index_pattern]
Training:
true-label, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
0, -1, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 5, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 5, -1, -1, 0, -1, -1, 5, 0, -1, 0, 0, -1, -1, 0, 1, 1, -1, -1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 3, -1, -1, 1, -1, -1, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, 0, 1, -1, -1, -1, 0, -1, 3, 1, -1, -1, 5, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, -1, 5, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 5, -1, -1, 0, 3, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, -1, -1, -1, -1, -1, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 5, -1, -1, -1, 3, -1, 0, 0, -1, 0, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 5, 0, -1, -1, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 3, 3, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
100, -1, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 5, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 5, -1, -1, 0, -1, -1, 5, 0, -1, 0, 0, -1, -1, 0, 1, 1, -1, -1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 3, -1, -1, 1, -1, -1, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, 0, 1, -1, -1, -1, 0, -1, 3, 1, -1, -1, 5, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, -1, 5, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 5, -1, -1, 0, 3, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, -1, -1, -1, -1, -1, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 5, -1, -1, -1, 3, -1, 0, 0, -1, 0, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 5, 0, -1, -1, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 3, 3, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
200, -1, 0, -1, -1, 0, 0, -1, -1, -1, -1, -1, 0, 5, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, 0, 0, 0, -1, 5, -1, -1, 0, -1, -1, 5, 0, -1, 0, 0, -1, -1, 0, 1, 1, -1, -1, 0, -1, 1, 0, 0, -1, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, -1, -1, -1, 1, -1, -1, -1, -1, -1, 3, -1, -1, 1, -1, -1, 0, 1, -1, 0, -1, -1, -1, -1, 0, -1, 0, -1, -1, 0, -1, 0, 1, -1, -1, -1, 0, -1, 3, 1, -1, -1, 5, -1, -1, -1, 1, -1, 0, -1, -1, -1, 1, -1, -1, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, -1, 5, -1, 0, -1, -1, -1, -1, 0, -1, -1, -1, -1, -1, -1, 5, -1, -1, 0, 3, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, -1, -1, -1, -1, -1, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, 0, -1, -1, 0, -1, -1, -1, -1, 5, -1, -1, -1, 3, -1, 0, 0, -1, 0, 5, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, 5, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 0, -1, 0, -1, 5, 0, -1, -1, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 3, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 3, 3, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, 3, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, 3, -1, -1, -1, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
300, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
400, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
500, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
600, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
700, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
800, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, -1, -1, 1, 0, 0, -1, -1, 4, 4, 0, -1, 1, 0, -1, 0, 1, 0, 0, 0, 0, -1, -1, 0, 0, 0, 0, 0, 0, -1, 0, 1, -1, 0, -1, 0, 0, 3, 1, 0, 0, 5, -1, 0, 0, 1, 0, 0, -1, -1, 0, 1, 3, 0, 5, -1, -1, -1, 5, -1, -1, -1, -1, 5, 1, 0, 5, -1, 0, 0, 0, -1, -1, 0, -1, 0, 0, 0, -1, -1, 5, 0, 0, 0, 4, -1, -1, 3, 3, -1, 1, 3, 3, -1, 5, 3, 3, 3, 4, 0, -1, -1, -1, 0, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 5, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1, -1, 0, -1, 5, -1, 0, -1, 0, 0, 0, 0, -1, 0, 5, 0, -1, 0, -1, 0, 0, 0, -1, 0, -1, 0, 5, 0, -1, 0, -1, 0, -1, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, -1, -1, 3, -1, 3, 3, 3, 3, 3, -1, 5, 3, 3, 3, 3, 3, 3, 5, 4, 3, -1, 3, -1, 3, -1, 3, 3, 5, 5, 3, 0, 4, 3, 3, -1, 3, 3, 3, 3, 3, 3, 3, 5, 3, 3, 3, -1, -1, 3, -1, 3, 5, 3, 5, -1, 3, 3, -1, -1, 3, 0, 4, -1, -1, 3, 4, 3, -1, -1, -1, 0, 4, 4, 3, 4, 3, 4, -1, -1, -1, 4, -1, -1, -1, 4, 0, -1, 0, -1, -1, -1, 4, -1, -1, -1, -1, -1, 4, 4, -1, 4, 0, 4, -1, 3, -1, -1, -1, 0, 4, -1, -1, -1, 3, -1, 0, 0, 3, 5, 5, -1, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, -1, 5, 5, 5, 5, 5, 5, 5, 5
